return_period_yr,max_hail_in,n_cells
2.067653626664461,5.83492,94
2.067568126369764,5.8349185,94
2.0674826331458815,5.834879,94
2.067397146991937,5.8348303,94
2.067311667907054,5.8348126,94
2.0672261958903544,5.834807,94
2.0671407309409626,5.834769,94
2.0670552730580014,5.834758,94
2.0669698222405954,5.8346453,94
2.066884378487867,5.8346386,94
2.066798941798942,5.834599,94
2.0667135121729427,5.8345914,94
2.066628089608994,5.8345647,94
2.0665426741062203,5.834545,94
2.066457265663746,5.8345237,94
2.066371864280696,5.834483,94
2.0662864699561947,5.8344336,94
2.0662010826893673,5.834405,94
2.0661157024793386,5.8343725,94
2.0660303293252347,5.834359,94
2.0659449632261797,5.8343396,93
2.0658596041812998,5.834334,93
2.065774252189721,5.8343062,93
2.065688907250568,5.834286,93
2.0656035693629677,5.834204,93
2.065518238526046,5.8341312,93
2.0654329147389294,5.834117,93
2.0653475980007436,5.8341045,93
2.0652622883106155,5.8341026,93
2.0651769856676716,5.834094,93
2.065091690071039,5.83409,93
2.065006401519845,5.834072,93
2.0649211200132154,5.8339896,93
2.0648358455502787,5.8339825,93
2.064750578130162,5.833978,93
2.0646653177519925,5.8339067,93
2.064580064414898,5.8338847,93
2.0644948181180065,5.833819,93
2.0644095788604457,5.8337827,93
2.064324346641344,5.833775,93
2.06423912145983,5.833755,93
2.0641539033150313,5.833739,93
2.0640686922060767,5.8337374,93
2.063983488132095,5.8337264,93
2.063898291092215,5.8337026,93
2.063813101085566,5.833643,93
2.0637279181112764,5.833636,93
2.0636427421684758,5.833585,93
2.063557573256294,5.8335695,93
2.06347241137386,5.83356,93
2.0633872565203037,5.8335114,93
2.063302108694755,5.833454,93
2.063216967896344,5.833443,93
2.0631318341242006,5.8333263,93
2.063046707377455,5.833318,93
2.062961587655238,5.833293,93
2.0628764749566795,5.8332796,93
2.062791369280911,5.833272,93
2.062706270627063,5.833239,93
2.062621178994266,5.8332357,93
2.0625360943816515,5.8332133,93
2.0624510167883514,5.833206,93
2.0623659462134962,5.8331776,93
2.062280882656218,5.833162,93
2.062195826115648,5.8331428,93
2.0621107765909183,5.8331413,93
2.0620257340811614,5.833068,93
2.061940698585509,5.83298,93
2.0618556701030926,5.8329797,93
2.061770648633046,5.8329678,93
2.061685634174501,5.83289,93
2.0616006267265905,5.8327665,93
2.0615156262884473,5.8327603,93
2.0614306328592042,5.8327475,93
2.061345646437995,5.832739,93
2.061260667023952,5.832729,93
2.061175694616209,5.8327155,93
2.0610907292139,5.832678,92
2.061005770816158,5.8325825,92
2.060920819422118,5.8325796,92
2.0608358750309126,5.83252,92
2.060750937641677,5.8324823,92
2.0606660072535443,5.8324275,92
2.06058108386565,5.8324127,92
2.0604961674771283,5.832363,92
2.060411258087114,5.8322673,91
2.060326355694742,5.8322625,91
2.0602414602991472,5.8322277,91
2.0601565718994643,5.832164,91
2.060071690494829,5.8321424,91
2.0599868160843773,5.832137,91
2.0599019486672434,5.83213,91
2.059817088242564,5.832128,91
2.059732234809475,5.8321147,91
2.0596473883671114,5.832095,91
2.0595625489146103,5.832087,91
2.059477716451108,5.83208,91
2.05939289097574,5.8320413,91
2.059308072487644,5.8319836,91
2.059223260985956,5.831899,91
2.059138456469813,5.831894,91
2.059053658938352,5.831832,91
2.05896886839071,5.8318133,91
2.0588840848260244,5.8318124,91
2.0587993082434326,5.8317404,91
2.058714538642072,5.8316927,91
2.0586297760210805,5.8316135,91
2.058545020379596,5.83161,91
2.058460271716756,5.8316073,91
2.058375530031699,5.831512,91
2.0582907953235634,5.8314977,91
2.0582060675914873,5.8314524,91
2.0581213468346093,5.831449,91
2.0580366330520685,5.8314414,91
2.057951926243003,5.83144,91
2.057867226406552,5.8314004,91
2.057782533541855,5.831387,91
2.0576978476480514,5.8313813,91
2.05761316872428,5.8313355,91
2.05752849676968,5.8313274,91
2.0574438317833925,5.8313093,91
2.057359173764556,5.8313,91
2.057274522712311,5.8312984,91
2.057189878625797,5.831238,91
2.0571052415041553,5.8311524,91
2.0570206113465255,5.831082,91
2.056935988152049,5.8310394,91
2.056851371919865,5.831011,91
2.0567667626491155,5.8309484,91
2.056682160338941,5.8309426,91
2.056597564988483,5.8308682,91
2.056512976596882,5.830844,91
2.0564283951632802,5.8308415,91
2.056343820686819,5.8308406,91
2.056259253166639,5.830818,91
2.0561746926018833,5.8307867,91
2.0560901389916935,5.8307467,91
2.056005592335211,5.8307276,91
2.0559210526315788,5.8307223,91
2.0558365198799393,5.83069,91
2.055751994079434,5.8306847,91
2.055667475229207,5.830651,91
2.0555829633284,5.830627,91
2.055498458376156,5.8306036,91
2.055413960371619,5.8305655,91
2.0553294693139312,5.830549,91
2.0552449852022363,5.830548,91
2.0551605080356774,5.830535,91
2.055076037813399,5.830482,91
2.0549915745345446,5.830481,91
2.0549071181982574,5.8304496,91
2.0548226688036824,5.8304467,91
2.054738226349963,5.8303967,91
2.054653790836244,5.8303523,91
2.05456936226167,5.8302827,91
2.054484940625385,5.830255,91
2.0544005259265345,5.830203,91
2.0543161181642633,5.8302007,91
2.0542317173377156,5.830189,91
2.0541473234460375,5.8301477,91
2.054062936488374,5.8301134,91
2.0539785564638704,5.830102,91
2.0538941833716726,5.830093,91
2.0538098172109263,5.830079,91
2.0537254579807773,5.830075,91
2.0536411056803714,5.8300195,91
2.053556760308855,5.8299975,91
2.0534724218653744,5.8299966,91
2.0533880903490758,5.829986,91
2.0533037657591064,5.8299847,91
2.0532194480946124,5.8299775,91
2.0531351373547406,5.829977,91
2.0530508335386384,5.8299613,91
2.0529665366454526,5.8299603,91
2.0528822466743306,5.829937,91
2.0527979636244202,5.829861,91
2.0527136874948684,5.8298264,91
2.052629418284823,5.8297777,91
2.052545155993432,5.829777,91
2.052460900619843,5.82973,91
2.052376652163205,5.829707,91
2.0522924106226657,5.8296914,91
2.0522081759973734,5.8296523,91
2.0521239482864764,5.829635,91
2.052039727489124,5.829626,91
2.051955513604465,5.8296256,91
2.051871306631648,5.8295493,91
2.0517871065698223,5.8295293,91
2.0517029134181373,5.8294525,91
2.051618727175742,5.829423,91
2.0515345478417855,5.82935,91
2.0514503754154187,5.829345,91
2.0513662098957908,5.829345,91
2.051282051282051,5.8292603,91
2.0511978995733506,5.829228,91
2.0511137547688394,5.829182,91
2.0510296168676674,5.82913,91
2.0509454858689855,5.829125,91
2.0508613617719442,5.8291097,91
2.050777244575694,5.8290877,91
2.0506931342793866,5.8289704,91
2.050609030882172,5.8289175,91
2.050524934383202,5.828906,91
2.0504408447816282,5.8288383,91
2.0503567620766012,5.828787,91
2.0502726862672733,5.828771,91
2.0501886173527963,5.8287516,91
2.050104555332322,5.8287444,91
2.0500205002050023,5.8287196,91
2.0499364519699887,5.8287125,91
2.049852410626435,5.8286967,91
2.0497683761734926,5.8286877,91
2.049684348610314,5.828624,91
2.0496003279360524,5.8284945,91
2.0495163141498605,5.828437,91
2.0494323072508913,5.82835,91
2.049348307238298,5.8283453,90
2.049264314111234,5.828335,90
2.0491803278688523,5.8283176,90
2.049096348510307,5.828314,90
2.049012376034751,5.8283005,90
2.048928410441339,5.8283005,90
2.0488444517292246,5.8282514,90
2.048760499897562,5.8282385,90
2.048676554945505,5.8282027,90
2.0485926168722086,5.8280964,90
2.0485086856768273,5.828091,90
2.048424761358515,5.828044,90
2.048340843916428,5.8280363,90
2.0482569333497196,5.8279867,90
2.0481730296575456,5.827941,90
2.048089132839061,5.827905,90
2.0480052428934217,5.8279,90
2.047921359819783,5.8278666,90
2.0478374836173003,5.8278623,90
2.047753614285129,5.8278584,90
2.047669751822426,5.827831,90
2.047585896228347,5.827789,90
2.0475020475020473,5.82778,90
2.0474182056426846,5.8277774,90
2.0473343706494145,5.8277607,90
2.0472505425213936,5.8277583,90
2.047166721257779,5.8277044,90
2.0470829068577276,5.8277,90
2.0469990993203964,5.8276997,90
2.046915298644942,5.8276396,90
2.0468315048305223,5.827583,90
2.0467477178762947,5.8275814,90
2.046663937781416,5.8275795,90
2.046580164545045,5.827532,90
2.0464963981663393,5.8275094,90
2.046412638644456,5.8274846,90
2.0463288859785544,5.8274755,90
2.046245140167792,5.8273673,90
2.0461614012113274,5.827361,90
2.0460776691083193,5.827352,90
2.045993943857926,5.8273516,90
2.045910225459307,5.8272686,90
2.0458265139116203,5.827258,90
2.0457428092140257,5.8272524,90
2.045659111365682,5.827243,90
2.045575420365749,5.827055,90
2.0454917362133855,5.827052,90
2.045408058907752,5.826959,90
2.045324388448008,5.826929,90
2.045240724833313,5.826916,90
2.045157068062827,5.8269124,90
2.045073418135711,5.8269067,90
2.044989775051125,5.8268743,90
2.0449061388082286,5.8268657,90
2.0448225094061834,5.8268557,90
2.04473888684415,5.8267665,90
2.044655271121289,5.8267326,90
2.0445716622367613,5.8267283,90
2.0444880601897286,5.826727,90
2.0444044649793516,5.826714,88
2.044320876604792,5.8266873,88
2.0442372950652112,5.826686,88
2.044153720359771,5.8266788,88
2.0440701524876332,5.8266387,88
2.0439865914479602,5.8266015,88
2.043903037239913,5.8265905,88
2.0438194898626554,5.8264785,88
2.0437359493153484,5.8264527,88
2.043652415597155,5.826437,88
2.0435688887072385,5.8264027,88
2.0434853686447605,5.826318,88
2.043401855408885,5.8263073,88
2.043318348998774,5.8262877,87
2.0432348494135915,5.8262506,87
2.043151356652501,5.8262296,87
2.043067870714665,5.8261757,87
2.0429843915992483,5.82615,87
2.0429009193054135,5.826146,87
2.0428174538323254,5.826133,87
2.0427339951791477,5.826132,87
2.0426505433450446,5.8261313,87
2.04256709832918,5.8261075,87
2.042483660130719,5.8260927,87
2.0424002287488254,5.8260627,87
2.042316804182665,5.8260098,87
2.0422333864314015,5.826006,87
2.0421499754942003,5.8259993,87
2.042066571370227,5.8259625,87
2.041983174058646,5.8259363,87
2.041899783558623,5.825915,87
2.0418163998693237,5.8258567,87
2.0417330229899138,5.825824,87
2.041649652919559,5.825806,87
2.041566289657425,5.8257236,87
2.0414829332026785,5.8256965,87
2.041399583554485,5.8256807,87
2.041316240712011,5.8256283,87
2.0412329046744233,5.8256,87
2.041149575440888,5.825553,87
2.0410662530105728,5.8255258,87
2.0409829373826436,5.825439,87
2.0408996285562675,5.825412,87
2.0408163265306123,5.8253675,87
2.040733031304845,5.825347,87
2.0406497428781325,5.825311,87
2.040566461249643,5.8253036,87
2.0404831864185438,5.825263,87
2.0403999183840034,5.8252053,87
2.0403166571451887,5.8251696,87
2.040233402701269,5.8251595,87
2.040150155051412,5.825146,87
2.0400669141947856,5.8251305,87
2.039983680130559,5.8251047,87
2.0399004528579003,5.8250484,87
2.039817232375979,5.8250203,87
2.0397340186839634,5.8250074,87
2.0396508117810233,5.824977,87
2.039567611666327,5.8249536,87
2.0394844183390437,5.8249087,87
2.039401231798344,5.8249054,87
2.039318052043397,5.824868,87
2.039234879073372,5.8248515,87
2.039151712887439,5.824817,87
2.039068553484768,5.8248134,87
2.03898540086453,5.8247776,87
2.038902255025894,5.824728,87
2.0388191159680313,5.82469,87
2.038735983690112,5.8246346,87
2.0386528581913073,5.824633,87
2.038569739470787,5.8246,87
2.0384866275277234,5.824589,87
2.038403522361287,5.8245444,87
2.038320423970648,5.8245306,87
2.0382373323549796,5.824529,87
2.038154247513452,5.824485,87
2.038071169445237,5.8244705,87
2.0379880981495067,5.8244615,87
2.037905033625433,5.82446,87
2.0378219758721876,5.824453,87
2.0377389248889433,5.8244224,87
2.0376558806748717,5.8243957,87
2.0375728432291456,5.824323,87
2.037489812550937,5.8242984,87
2.03740678863942,5.8242908,87
2.037323771493766,5.8242297,87
2.0372407611131482,5.8242006,87
2.0371577574967406,5.824138,87
2.0370747606437156,5.824132,87
2.036991770553247,5.824099,87
2.036908787224508,5.8240843,87
2.036825810656673,5.8240724,87
2.0367428408489143,5.8240147,87
2.0366598778004072,5.823987,87
2.0365769215103255,5.8239336,87
2.0364939719778428,5.8239098,87
2.0364110292021342,5.8238816,87
2.0363280931823735,5.8238573,87
2.036245163917736,5.823783,87
2.0361622414073954,5.823778,87
2.0360793256505274,5.823764,87
2.0359964166463067,5.823727,87
2.0359135143939087,5.823638,87
2.035830618892508,5.8236065,87
2.035747730141281,5.8235993,87
2.0356648481394024,5.8235517,87
2.0355819728860483,5.8235397,87
2.0354991043803943,5.8235393,87
2.0354162426216162,5.823508,87
2.0353333876088904,5.8234663,87
2.035250539341393,5.8234453,87
2.0351676978183004,5.823409,87
2.0350848630387888,5.8233423,87
2.035002035002035,5.8232975,87
2.034919213707216,5.823292,87
2.034836399153508,5.8232894,87
2.0347535913400887,5.8232765,87
2.034670790266135,5.8232417,87
2.034587995930824,5.8232374,87
2.0345052083333335,5.8232365,87
2.0344224274728404,5.8231645,87
2.034339653348523,5.823133,87
2.034256885959559,5.823107,87
2.034174125305126,5.823099,87
2.0340913713844024,5.8230624,87
2.0340086241965665,5.823015,87
2.0339258837407965,5.823013,87
2.0338431500162706,5.8230004,87
2.033760423022168,5.822975,87
2.033677702757667,5.8229294,87
2.0335949892219465,5.822927,87
2.033512282414186,5.8229117,87
2.033429582333564,5.8228464,87
2.03334688897926,5.8227754,87
2.0332642023504532,5.822738,87
2.033181522446324,5.8227077,87
2.033098849266051,5.8227034,87
2.033016182808815,5.822679,87
2.0329335230737953,5.8226776,87
2.032850870060172,5.8226743,87
2.032768223767126,5.822639,87
2.0326855841938367,5.8224773,87
2.032602951339485,5.822453,87
2.032520325203252,5.8224444,87
2.032437705784318,5.822443,87
2.0323550930818635,5.822424,87
2.03227248709507,5.8223033,87
2.0321898878231184,5.8222737,87
2.03210729526519,5.822264,87
2.0320247094204666,5.822242,87
2.0319421302881295,5.8222218,87
2.03185955786736,5.8222075,87
2.031776992157341,5.8221908,87
2.031694433157253,5.8221874,87
2.0316118808662793,5.8221817,87
2.0315293352836017,5.82218,87
2.031446796408402,5.8221726,87
2.0313642642398633,5.8221526,87
2.031281738777168,5.822076,87
2.0311992200194995,5.8220687,87
2.03111670796604,5.822051,87
2.031034202615972,5.8220496,87
2.0309517039684795,5.8220015,87
2.0308692120227456,5.821968,87
2.030786726777954,5.8219495,87
2.0307042482332873,5.8218856,87
2.03062177638793,5.821879,87
2.0305393112410655,5.8218226,87
2.030456852791878,5.8217907,87
2.030374401039552,5.8217897,87
2.0302919559832704,5.8216977,87
2.0302095176222186,5.821664,87
2.0301270859555807,5.8216467,87
2.0300446609825418,5.8215694,87
2.0299622427022856,5.821566,87
2.029879831113998,5.8215375,87
2.0297974262168634,5.821516,87
2.0297150280100675,5.8215127,87
2.029632636492795,5.8213997,87
2.029550251664231,5.821392,87
2.0294678735235623,5.8213468,87
2.029385502069973,5.821243,87
2.02930313730265,5.82122,87
2.029220779220779,5.821198,87
2.029138427823546,5.8211474,87
2.029056083110137,5.821136,87
2.0289737450797385,5.8210826,87
2.0288914137315373,5.8210826,87
2.028809089064719,5.821008,87
2.028726771078471,5.8209195,87
2.0286444597719804,5.8207703,87
2.0285621551444337,5.8206396,87
2.028479857195018,5.8206253,87
2.028397565922921,5.820563,87
2.0283152813273295,5.820523,87
2.0282330034074314,5.820513,87
2.0281507321624144,5.8205004,87
2.0280684675914658,5.820494,87
2.027986209693774,5.8204813,87
2.027903958468527,5.8204265,87
2.0278217139149124,5.820422,87
2.0277394760321195,5.8203564,87
2.027657244819336,5.820329,87
2.02757502027575,5.820183,87
2.0274928024005514,5.8201632,87
2.0274105911929285,5.8201485,87
2.0273283866520697,5.8201036,87
2.027246188777165,5.8200955,87
2.027163997567403,5.820034,87
2.0270818130219737,5.8200045,87
2.026999635140066,5.819994,87
2.0269174639208694,5.819984,87
2.0268352993635737,5.819948,87
2.026753141467369,5.8199415,87
2.026670990231446,5.8197856,87
2.0265888456549934,5.8197775,87
2.0265067077372025,5.819763,87
2.0264245764772637,5.819735,87
2.026342451874367,5.8197145,87
2.026260333927703,5.8196926,87
2.0261782226364633,5.819645,87
2.026096117999838,5.819627,87
2.0260140200170187,5.819621,87
2.025931928687196,5.819584,87
2.025849844009562,5.8195577,87
2.0257677659833075,5.8194995,87
2.0256856946076245,5.819425,87
2.025603629881705,5.8193445,87
2.02552157180474,5.819303,87
2.0254395203759215,5.8192306,87
2.0253574755944426,5.8192286,87
2.0252754374594946,5.819186,87
2.02519340597027,5.819156,87
2.025111381125962,5.819152,87
2.0250293629257623,5.819142,87
2.0249473513688643,5.8191123,87
2.024865346454461,5.8190937,87
2.0247833481817445,5.819074,87
2.024701356549909,5.8190646,87
2.024619371558147,5.8190365,87
2.0245373932056525,5.8189516,87
2.0244554214916186,5.818945,87
2.0243734564152396,5.8189387,87
2.0242914979757085,5.8189335,87
2.02420954617222,5.818806,87
2.0241276010039675,5.8187137,87
2.0240456624701455,5.8187,87
2.0239637305699483,5.818634,87
2.0238818053025702,5.818575,87
2.0237998866672062,5.8185267,87
2.023717974663051,5.818475,87
2.023636069289299,5.8184557,87
2.0235541705451454,5.818454,87
2.0234722784297854,5.8184457,87
2.023390392942414,5.818438,87
2.023308514082227,5.81841,87
2.02322664184842,5.818303,87
2.023144776240188,5.8182917,87
2.0230629172567265,5.81829,87
2.0229810648972326,5.818266,87
2.022899219160901,5.8182287,87
2.0228173800469293,5.8181725,87
2.022735547554513,5.8181496,87
2.0226537216828477,5.81814,87
2.0225719024311313,5.8181224,87
2.02249008979856,5.8180647,87
2.0224082837843302,5.818053,87
2.0223264843876394,5.817999,87
2.0222446916076846,5.817959,87
2.0221629054436625,5.8179383,87
2.022081125894771,5.817891,87
2.021999352960207,5.8178806,87
2.0219175866391685,5.8178563,87
2.0218358269308534,5.817811,87
2.0217540738344586,5.817804,87
2.0216723273491835,5.817734,87
2.0215905874742246,5.8177233,87
2.0215088542087813,5.8177195,87
2.0214271275520517,5.817609,87
2.021345407503234,5.81754,87
2.021263694061527,5.817533,87
2.0211819872261296,5.817527,87
2.0211002869962407,5.8173976,87
2.021018593371059,5.8173428,87
2.020936906349784,5.81732,87
2.0208552259316144,5.8172574,87
2.0207735521157497,5.817207,87
2.02069188490139,5.8171806,87
2.020610224287735,5.817179,87
2.0205285702739837,5.8170657,87
2.0204469228593367,5.817058,87
2.0203652820429934,5.817034,87
2.0202836478241544,5.8169913,87
2.0202020202020203,5.816973,87
2.020120399175791,5.8169603,87
2.020038784744667,5.8169565,87
2.0199571769078495,5.816943,87
2.019875575664539,5.8168983,87
2.0197939810139367,5.8168535,87
2.019712392955243,5.816734,87
2.01963081148766,5.8167257,87
2.0195492366103887,5.8166795,87
2.0194676683226302,5.816651,87
2.0193861066235863,5.816642,87
2.0193045515124592,5.8165417,87
2.01922300298845,5.8165374,87
2.0191414610507614,5.8165026,87
2.0190599256985946,5.816404,87
2.018978396931153,5.8163285,87
2.0188968747476377,5.816314,87
2.0188153591472524,5.816254,87
2.018733850129199,5.8162518,87
2.0186523476926803,5.816135,87
2.0185708518368997,5.816117,87
2.018489362561059,5.8161063,87
2.018407879864363,5.816053,87
2.018326403746014,5.8159924,87
2.018244934205215,5.8159423,87
2.0181634712411705,5.8159094,87
2.018082014853084,5.8158813,87
2.018000565040158,5.81585,87
2.017919121801598,5.8157735,87
2.0178376851366076,5.8157606,87
2.017756255044391,5.8157306,87
2.0176748315241517,5.815721,87
2.017593414575095,5.8156953,87
2.017512004196425,5.8156395,87
2.0174306003873466,5.81561,87
2.017349203147065,5.8155975,87
2.0172678124747843,5.8155828,87
2.01718642836971,5.8155584,87
2.0171050508310473,5.815502,87
2.0170236798580015,5.8154507,87
2.016942315449778,5.8154187,87
2.0168609576055827,5.815385,87
2.016779606324621,5.815362,87
2.0166982616060984,5.815349,87
2.0166169234492215,5.815323,87
2.0165355918531964,5.8152037,87
2.0164542668172287,5.8152003,87
2.0163729483405253,5.815188,87
2.016291636422292,5.8151865,87
2.0162103310617363,5.8150806,87
2.0161290322580645,5.8150477,87
2.0160477400104835,5.815,87
2.0159664543182,5.814992,87
2.0158851751804217,5.8149786,87
2.0158039025963554,5.814961,87
2.015722636565209,5.81492,87
2.015641377086189,5.814886,87
2.0155601241585037,5.814879,87
2.015478877781361,5.8148513,87
2.0153976379539684,5.8148484,87
2.015316404675534,5.8148255,87
2.015235177945266,5.8148155,87
2.015153957762373,5.8148108,87
2.015072744126063,5.8147874,87
2.0149915370355442,5.814775,87
2.014910336490026,5.81477,87
2.014829142488717,5.8147645,87
2.014747955030826,5.814759,87
2.0146667741155615,5.8147516,87
2.014585599742133,5.8147235,87
2.0145044319097503,5.814707,87
2.0144232706176224,5.8146563,87
2.0143421158649586,5.814651,87
2.014260967650969,5.8146067,87
2.014179825974863,5.814598,87
2.014098690835851,5.8145866,87
2.0140175622331427,5.814577,87
2.0139364401659483,5.814574,87
2.0138553246334783,5.8145723,87
2.013774215634943,5.8145404,87
2.013693113169553,5.8145194,87
2.013612017236519,5.8144593,87
2.0135309278350517,5.8144574,87
2.013449844964362,5.814456,87
2.013368768623661,5.8144507,87
2.01328769881216,5.8144326,87
2.0132066355290705,5.814365,87
2.0131255787736038,5.8143167,87
2.0130445285449716,5.814297,87
2.012963484842385,5.814261,87
2.0128824476650564,5.814257,87
2.0128014170121977,5.8141575,87
2.0127203928830206,5.8141413,87
2.0126393752767378,5.81411,87
2.0125583641925617,5.814077,87
2.0124773596297043,5.8140697,87
2.012396361587378,5.81403,87
2.0123153700647967,5.814017,87
2.012234385061172,5.813991,87
2.012153406575717,5.813927,87
2.0120724346076457,5.813924,87
2.011991469156171,5.813858,87
2.0119105102205053,5.813858,87
2.0118295577998633,5.8138504,87
2.011748611893458,5.81385,87
2.011667672500503,5.8138294,87
2.0115867396202125,5.8138027,87
2.0115058132518002,5.8137774,87
2.0114248933944805,5.8136797,87
2.0113439800474677,5.813657,87
2.011263073209976,5.81361,87
2.0111821728812194,5.8136063,87
2.0111012790604135,5.81358,87
2.011020391746772,5.813563,87
2.0109395109395107,5.8135257,87
2.0108586366378445,5.8135004,87
2.010777768840988,5.8134575,87
2.010696907548156,5.813222,87
2.0106160527585653,5.8131957,87
2.0105352044714304,5.8131723,87
2.0104543626859672,5.813161,87
2.010373527401391,5.8129888,87
2.0102926986169187,5.8129673,87
2.0102118763317653,5.8129225,87
2.0101310605451475,5.8128915,87
2.0100502512562812,5.812887,87
2.0099694484643833,5.812875,87
2.00988865216867,5.812836,87
2.0098078623683575,5.812821,87
2.0097270790626633,5.8126345,87
2.009646302250804,5.812592,87
2.0095655319319965,5.8125515,87
2.009484768105458,5.8125424,87
2.0094040107704054,5.8125377,87
2.009323259926057,5.8125353,87
2.0092425155716294,5.812532,87
2.009161777706341,5.812453,87
2.009081046329409,5.81241,87
2.0090003214400514,5.812395,87
2.0089196030374863,5.81237,87
2.008838891120932,5.8122797,87
2.0087581856896066,5.812167,87
2.0086774867427284,5.8121076,87
2.008596794279516,5.8120785,87
2.0085161082991885,5.8118978,87
2.008435428800964,5.8118625,87
2.0083547557840618,5.811824,87
2.0082740892477005,5.81181,87
2.0081934291911,5.8117886,87
2.0081127756134785,5.81159,87
2.0080321285140563,5.8115444,87
2.0079514878920524,5.8115363,87
2.007870853746687,5.8115153,87
2.0077902260771796,5.811437,87
2.00770960488275,5.811409,87
2.007628990162618,5.8113856,87
2.007548381916004,5.811368,87
2.007467780142129,5.8113494,87
2.007387184840212,5.8113046,87
2.0073065960094745,5.811291,87
2.007226013649137,5.8112445,87
2.00714543775842,5.8112383,87
2.0070648683365446,5.811214,87
2.006984305382732,5.8111553,87
2.006903748896203,5.8111362,87
2.006823198876179,5.8111286,87
2.0067426553218817,5.811064,87
2.006662118232532,5.8110547,87
2.0065815876073523,5.811034,87
2.0065010634455636,5.8110166,87
2.0064205457463884,5.8109264,87
2.0063400345090487,5.810887,87
2.006259529732766,5.810828,87
2.006179031416764,5.810734,87
2.0060985395602633,5.81073,87
2.0060180541624875,5.8106995,87
2.005937575222659,5.810652,87
2.0058571027400007,5.810646,87
2.0057766367137355,5.810618,87
2.0056961771430863,5.8105273,87
2.0056157240272765,5.810472,87
2.005535277365529,5.810356,87
2.005454837157067,5.8103166,87
2.005374403401115,5.8102508,87
2.0052939760968957,5.8102345,87
2.0052135552436336,5.8102202,87
2.005133140840552,5.8101892,87
2.005052732886875,5.8101664,87
2.004972331381827,5.810137,87
2.0048919363246323,5.81013,87
2.0048115477145148,5.810101,87
2.0047311655507,5.8100324,87
2.0046507898324113,5.810028,87
2.004570420558874,5.8100276,87
2.004490057729314,5.809998,87
2.0044097013429547,5.8099546,87
2.0043293513990217,5.809891,87
2.004249007896741,5.8098793,87
2.0041686708353375,5.809873,87
2.004088340214037,5.8097496,87
2.004008016032064,5.8097105,87
2.0039276982886456,5.809669,87
2.0038473869830074,5.809656,87
2.003767082114375,5.80965,87
2.003686783681975,5.809623,87
2.003606491685033,5.809598,87
2.003526206122776,5.809543,87
2.0034459269944302,5.8095317,87
2.003365654299223,5.809511,87
2.0032853880363795,5.80951,87
2.003205128205128,5.8095045,87
2.0031248748046955,5.8094006,87
2.003044627834308,5.8093734,87
2.002964387293194,5.809318,87
2.00288415318058,5.8092813,87
2.002803925495694,5.809229,87
2.0027237042377632,5.8091903,87
2.002643489406016,5.8091187,87
2.0025632809996794,5.8090997,87
2.002483079017982,5.8090854,87
2.002402883460152,5.809064,87
2.0023226943254175,5.8090053,87
2.0022425116130065,5.8089824,87
2.002162335322148,5.8089375,87
2.00208216545207,5.80891,87
2.002002002002002,5.8088837,87
2.0019218449711724,5.80888,87
2.00184169435881,5.8088694,87
2.0017615501641446,5.8088503,87
2.0016814123864046,5.8088326,87
2.00160128102482,5.8087816,87
2.0015211560786197,5.808767,87
2.0014410375470337,5.8087163,87
2.001360925429292,5.8086653,87
2.0012808197246237,5.808649,87
2.0012007204322595,5.8086257,87
2.001120627551429,5.808601,87
2.001040541081362,5.808579,87
2.00096046102129,5.808561,87
2.000880387370443,5.8085303,87
2.000800320128051,5.8085127,87
2.0007202592933457,5.8084445,87
2.000640204865557,5.808312,87
2.000560156843916,5.8082757,87
2.0004801152276546,5.8082433,87
2.000400080016003,5.808228,87
2.000320051208193,5.8081903,87
2.0002400288034563,5.808133,87
2.000160012801024,5.808099,87
2.000080003200128,5.8080926,87
2.0,5.808092,87
1.999920003199872,5.80807,87
1.9998400127989762,5.80804,87
1.9997600287965445,5.8079896,87
1.9996800511918094,5.8079495,87
1.9996000799840032,5.8079367,87
1.9995201151723587,5.807934,87
1.9994401567561082,5.807834,87
1.999360204734485,5.8076463,87
1.9992802591067216,5.8076324,87
1.9992003198720512,5.807593,86
1.999120387029707,5.807561,86
1.999040460578922,5.8075495,86
1.9989605405189301,5.807534,86
1.9988806268489645,5.80752,86
1.998800719568259,5.8074455,86
1.9987208186760472,5.807438,86
1.9986409241715632,5.807426,86
1.9985610360540411,5.807383,86
1.9984811543227148,5.8073745,86
1.9984012789768186,5.8073664,86
1.9983214100155868,5.807336,86
1.9982415474382544,5.8073254,86
1.9981616912440554,5.807276,86
1.998081841432225,5.807275,86
1.998001998001998,5.8072634,86
1.9979221609526092,5.8071914,86
1.997842330283294,5.807147,86
1.9977625059932875,5.807139,86
1.997682688081825,5.8070774,86
1.9976028765481422,5.8069983,86
1.9975230713914747,5.8069763,86
1.9974432726110578,5.80693,86
1.997363480206128,5.806913,86
1.9972836941759207,5.8068895,86
1.9972039145196725,5.806873,86
1.9971241412366192,5.806844,86
1.9970443743259976,5.806809,86
1.9969646137870436,5.806786,86
1.9968848596189943,5.8067737,86
1.9968051118210863,5.8067203,86
1.9967253703925563,5.806695,86
1.9966456353326412,5.8065853,86
1.9965659066405783,5.8064594,86
1.9964861843156045,5.8064218,86
1.9964064683569576,5.806322,86
1.9963267587638744,5.8062506,86
1.9962470555355931,5.806213,86
1.996167358671351,5.8060465,86
1.996087668170386,5.8059926,86
1.996007984031936,5.805876,86
